"subject_uri","target","field","birthYear"
"http://dbpedia.org/resource/Issai_Schur","http://dbpedia.org/resource/Mathematics","Mathematics",1875
"http://dbpedia.org/resource/R._W._H._T._Hudson","http://dbpedia.org/resource/Mathematician","Mathematician",1875
"http://dbpedia.org/resource/Georges_Hostelet","http://dbpedia.org/resource/Mathematics","Mathematics",1875
"http://dbpedia.org/resource/Georges_Hostelet","http://dbpedia.org/resource/Chemistry","Chemistry",1875
"http://dbpedia.org/resource/Georges_Hostelet","http://dbpedia.org/resource/Philosophy","Philosophy",1875
"http://dbpedia.org/resource/Georges_Hostelet","http://dbpedia.org/resource/Sociology","Sociology",1875
"http://dbpedia.org/resource/Paul_Montel","http://dbpedia.org/resource/Mathematics","Mathematics",1876
"http://dbpedia.org/resource/Gerhard_Kowalewski","http://dbpedia.org/resource/Mathematics","Mathematics",1876
"http://dbpedia.org/resource/Luther_P._Eisenhart","http://dbpedia.org/resource/Mathematics","Mathematics",1876
"http://dbpedia.org/resource/Filip_Lundberg","http://dbpedia.org/resource/Mathematics","Mathematics",1876
"http://dbpedia.org/resource/Frances_Cave-Browne-Cave","http://dbpedia.org/resource/Mathematician","Mathematician",1876
"http://dbpedia.org/resource/Earle_Raymond_Hedrick","http://dbpedia.org/resource/Provost_(education)","Provost (education)",1876
"http://dbpedia.org/resource/Filip_Lundberg","http://dbpedia.org/resource/Finance","Finance",1876
"http://dbpedia.org/resource/Earle_Raymond_Hedrick","http://dbpedia.org/resource/University_Professor","University Professor",1876
"http://dbpedia.org/resource/Gaetano_Scorza","http://dbpedia.org/resource/Algebraic_geometry","Algebraic geometry",1876
"http://dbpedia.org/resource/Gilbert_Ames_Bliss","http://dbpedia.org/resource/Mathematics","Mathematics",1876
"http://dbpedia.org/resource/Willem_van_der_Woude","http://dbpedia.org/resource/Mathematics","Mathematics",1876
"http://dbpedia.org/resource/Hoon_Balakram","http://dbpedia.org/resource/Mathematics","Mathematics",1876
"http://dbpedia.org/resource/G._H._Hardy","http://dbpedia.org/resource/Mathematics","Mathematics",1877
"http://dbpedia.org/resource/Tommaso_Boggio","http://dbpedia.org/resource/Mathematics","Mathematics",1877
"http://dbpedia.org/resource/Edmund_Landau","http://dbpedia.org/resource/Complex_analysis","Complex analysis",1877
"http://dbpedia.org/resource/Edmund_Landau","http://dbpedia.org/resource/Number_theory","Number theory",1877
"http://dbpedia.org/resource/Ole_Michael_Ludvigsen_Selberg","http://dbpedia.org/resource/Mathematician","Mathematician",1877
"http://dbpedia.org/resource/David_Drysdale_(mathematician)","http://dbpedia.org/resource/Mathematics","Mathematics",1877
"http://dbpedia.org/resource/David_Raymond_Curtiss","http://dbpedia.org/resource/Mathematics","Mathematics",1878
"http://dbpedia.org/resource/Beulah_Russell","http://dbpedia.org/resource/Mathematics","Mathematics",1878
"http://dbpedia.org/resource/Max_Dehn","http://dbpedia.org/resource/Mathematics","Mathematics",1878
"http://dbpedia.org/resource/Edward_Kasner","http://dbpedia.org/resource/Mathematics","Mathematics",1878
"http://dbpedia.org/resource/Leopold_Löwenheim","http://dbpedia.org/resource/Mathematical_logic","Mathematical logic",1878
"http://dbpedia.org/resource/Leon_Lichtenstein","http://dbpedia.org/resource/Mathematics","Mathematics",1878
"http://dbpedia.org/resource/Anna_Cartan","http://dbpedia.org/resource/Mathematician","Mathematician",1878
"http://dbpedia.org/resource/Agner_Krarup_Erlang","http://dbpedia.org/resource/Statistician","Statistician",1878
"http://dbpedia.org/resource/Agner_Krarup_Erlang","http://dbpedia.org/resource/Engineer","Engineer",1878
"http://dbpedia.org/resource/Agner_Krarup_Erlang","http://dbpedia.org/resource/Mathematician","Mathematician",1878
"http://dbpedia.org/resource/Arthur_Byron_Coble","http://dbpedia.org/resource/Mathematician","Mathematician",1878
"http://dbpedia.org/resource/Marcel_Grossmann","http://dbpedia.org/resource/Mathematics","Mathematics",1878
"http://dbpedia.org/resource/Samuel_C._Bradford","http://dbpedia.org/resource/Mathematics","Mathematics",1878
"http://dbpedia.org/resource/Władysław_Dziewulski","http://dbpedia.org/resource/Mathematician","Mathematician",1878
"http://dbpedia.org/resource/Władysław_Dziewulski","http://dbpedia.org/resource/Astronomer","Astronomer",1878
"http://dbpedia.org/resource/Oliver_Dimon_Kellogg","http://dbpedia.org/resource/Mathematics","Mathematics",1878
"http://dbpedia.org/resource/Oliver_Edmunds_Glenn","http://dbpedia.org/resource/Mathematics","Mathematics",1878
"http://dbpedia.org/resource/Robert_Daniel_Carmichael","http://dbpedia.org/resource/Mathematics","Mathematics",1879
"http://dbpedia.org/resource/Edwin_Bidwell_Wilson","http://dbpedia.org/resource/Mathematics","Mathematics",1879
"http://dbpedia.org/resource/Edwin_Bidwell_Wilson","http://dbpedia.org/resource/Statistics","Statistics",1879
"http://dbpedia.org/resource/Edwin_Bidwell_Wilson","http://dbpedia.org/resource/Aeronautics","Aeronautics",1879
"http://dbpedia.org/resource/George_Nugent_Merle_Tyrrell","http://dbpedia.org/resource/Parapsychology","Parapsychology",1879
"http://dbpedia.org/resource/George_Nugent_Merle_Tyrrell","http://dbpedia.org/resource/Mathematician","Mathematician",1879
"http://dbpedia.org/resource/Ernesto_Laura","http://dbpedia.org/resource/Mathematics","Mathematics",1879
"http://dbpedia.org/resource/Francesco_Severi","http://dbpedia.org/resource/Mathematics","Mathematics",1879
"http://dbpedia.org/resource/Werner_Boy","http://dbpedia.org/resource/Mathematician","Mathematician",1879
"http://dbpedia.org/resource/Guido_Fubini","http://dbpedia.org/resource/Mathematics","Mathematics",1879
"http://dbpedia.org/resource/Henri_Villat","http://dbpedia.org/resource/Mathematics","Mathematics",1879
"http://dbpedia.org/resource/Hans_Hahn_(mathematician)","http://dbpedia.org/resource/Mathematician","Mathematician",1879
"http://dbpedia.org/resource/Hans_Hahn_(mathematician)","http://dbpedia.org/resource/Philosopher","Philosopher",1879
"http://dbpedia.org/resource/Milutin_Milanković","http://dbpedia.org/resource/Mathematics","Mathematics",1879
"http://dbpedia.org/resource/Milutin_Milanković","http://dbpedia.org/resource/Geophysics","Geophysics",1879
"http://dbpedia.org/resource/Milutin_Milanković","http://dbpedia.org/resource/Paleoclimatology","Paleoclimatology",1879
"http://dbpedia.org/resource/Milutin_Milanković","http://dbpedia.org/resource/Climatology","Climatology",1879
"http://dbpedia.org/resource/Milutin_Milanković","http://dbpedia.org/resource/Astrophysics","Astrophysics",1879
"http://dbpedia.org/resource/Milutin_Milanković","http://dbpedia.org/resource/Astronomy","Astronomy",1879
"http://dbpedia.org/resource/Duncan_Sommerville","http://dbpedia.org/resource/Mathematics","Mathematics",1879
"http://dbpedia.org/resource/Frigyes_Riesz","http://dbpedia.org/resource/Mathematics","Mathematics",1880
"http://dbpedia.org/resource/Lipót_Fejér","http://dbpedia.org/resource/Mathematics","Mathematics",1880
"http://dbpedia.org/resource/Alvar_Palmgren","http://dbpedia.org/resource/Botany","Botany",1880
"http://dbpedia.org/resource/Alfred_J._Lotka","http://dbpedia.org/resource/Mathematics","Mathematics",1880
"http://dbpedia.org/resource/Oskar_Perron","http://dbpedia.org/resource/Mathematics","Mathematics",1880
"http://dbpedia.org/resource/Alvar_Palmgren","http://dbpedia.org/resource/Ecology","Ecology",1880
"http://dbpedia.org/resource/Sergei_Bernstein","http://dbpedia.org/resource/Mathematics","Mathematics",1880
"http://dbpedia.org/resource/Margarethe_Kahn","http://dbpedia.org/resource/Mathematics","Mathematics",1880
"http://dbpedia.org/resource/Pierre_Boutroux","http://dbpedia.org/resource/Mathematics","Mathematics",1880
"http://dbpedia.org/resource/John_William_Nicholson","http://dbpedia.org/resource/Mathematician","Mathematician",1881
"http://dbpedia.org/resource/George_W._Snedecor","http://dbpedia.org/resource/Biometrics","Biometrics",1881
"http://dbpedia.org/resource/George_W._Snedecor","http://dbpedia.org/resource/Statistics","Statistics",1881
"http://dbpedia.org/resource/Lewis_Fry_Richardson","http://dbpedia.org/resource/Meteorologist","Meteorologist",1881
"http://dbpedia.org/resource/Antoni_Łomnicki","http://dbpedia.org/resource/Mathematics","Mathematics",1881
"http://dbpedia.org/resource/Lewis_Fry_Richardson","http://dbpedia.org/resource/Mathematician","Mathematician",1881
"http://dbpedia.org/resource/Lewis_Fry_Richardson","http://dbpedia.org/resource/Psychologist","Psychologist",1881
"http://dbpedia.org/resource/Theodore_von_Kármán","http://dbpedia.org/resource/Aerospace_Engineering","Aerospace Engineering",1881
"http://dbpedia.org/resource/Lewis_Fry_Richardson","http://dbpedia.org/resource/Physicist","Physicist",1881
"http://dbpedia.org/resource/Otto_Toeplitz","http://dbpedia.org/resource/Mathematics","Mathematics",1881
"http://dbpedia.org/resource/Gyula_Pál","http://dbpedia.org/resource/Mathematics","Mathematics",1881
"http://dbpedia.org/resource/Archibald_Read_Richardson","http://dbpedia.org/resource/Mathematics","Mathematics",1881
"http://dbpedia.org/resource/L._E._J._Brouwer","http://dbpedia.org/resource/Mathematics","Mathematics",1881
"http://dbpedia.org/resource/Gustav_Herglotz","http://dbpedia.org/resource/Applied_mathematics","Applied mathematics",1881
"http://dbpedia.org/resource/Gustav_Herglotz","http://dbpedia.org/resource/Physics","Physics",1881
"http://dbpedia.org/resource/Paul_Koebe","http://dbpedia.org/resource/Mathematics","Mathematics",1882
"http://dbpedia.org/resource/Robert_Lee_Moore","http://dbpedia.org/resource/Mathematics","Mathematics",1882
"http://dbpedia.org/resource/Emmy_Noether","http://dbpedia.org/resource/Mathematics","Mathematics",1882
"http://dbpedia.org/resource/Emmy_Noether","http://dbpedia.org/resource/Physics","Physics",1882
"http://dbpedia.org/resource/Leo_Perutz","http://dbpedia.org/resource/Novelist","Novelist",1882
"http://dbpedia.org/resource/Wacław_Sierpiński","http://dbpedia.org/resource/Mathematics","Mathematics",1882
"http://dbpedia.org/resource/Traian_Lalescu","http://dbpedia.org/resource/Mathematician","Mathematician",1882
"http://dbpedia.org/resource/Leo_Perutz","http://dbpedia.org/resource/Mathematician","Mathematician",1882
"http://dbpedia.org/resource/André_Sainte-Laguë","http://dbpedia.org/resource/Graph_theory","Graph theory",1882
"http://dbpedia.org/resource/Harry_Bateman","http://dbpedia.org/resource/Electromagnetism","Electromagnetism",1882
"http://dbpedia.org/resource/Harry_Vandiver","http://dbpedia.org/resource/Mathematics","Mathematics",1882
"http://dbpedia.org/resource/Tadeusz_Banachiewicz","http://dbpedia.org/resource/Geodesist","Geodesist",1882
"http://dbpedia.org/resource/Harry_Bateman","http://dbpedia.org/resource/Geometrical_optics","Geometrical optics",1882
"http://dbpedia.org/resource/Kazimierz_Bartel","http://dbpedia.org/resource/Freemason","Freemason",1882
"http://dbpedia.org/resource/Kazimierz_Bartel","http://dbpedia.org/resource/Mathematician","Mathematician",1882
"http://dbpedia.org/resource/Tadeusz_Banachiewicz","http://dbpedia.org/resource/Mathematician","Mathematician",1882
"http://dbpedia.org/resource/Harry_Bateman","http://dbpedia.org/resource/Fluid_dynamics","Fluid dynamics",1882
"http://dbpedia.org/resource/Harry_Bateman","http://dbpedia.org/resource/Partial_differential_equation","Partial differential equation",1882
"http://dbpedia.org/resource/Tadeusz_Banachiewicz","http://dbpedia.org/resource/Astronomer","Astronomer",1882
"http://dbpedia.org/resource/Kwan-ichi_Terazawa","http://dbpedia.org/resource/Mathematics","Mathematics",1882
"http://dbpedia.org/resource/Konrad_Knopp","http://dbpedia.org/resource/Mathematics","Mathematics",1882
"http://dbpedia.org/resource/Ludwig_Berwald","http://dbpedia.org/resource/Mathematics","Mathematics",1883
"http://dbpedia.org/resource/Aleksandr_Nekrasov","http://dbpedia.org/resource/Mathematics","Mathematics",1883
"http://dbpedia.org/resource/Eric_Temple_Bell","http://dbpedia.org/resource/Mathematics","Mathematics",1883
"http://dbpedia.org/resource/Ernst_Hellinger","http://dbpedia.org/resource/Mathematics","Mathematics",1883
"http://dbpedia.org/resource/Aleksandr_Nekrasov","http://dbpedia.org/resource/Physics","Physics",1883
"http://dbpedia.org/resource/Nikolai_Luzin","http://dbpedia.org/resource/Mathematician","Mathematician",1883
"http://dbpedia.org/resource/Eugenio_Elia_Levi","http://dbpedia.org/resource/Group_theory","Group theory",1883
"http://dbpedia.org/resource/Eugenio_Elia_Levi","http://dbpedia.org/resource/Several_complex_variables","Several complex variables",1883
"http://dbpedia.org/resource/Eugenio_Elia_Levi","http://dbpedia.org/resource/Partial_differential_operator","Partial differential operator",1883
"http://dbpedia.org/resource/J._V._Uspensky","http://dbpedia.org/resource/Mathematics","Mathematics",1883
"http://dbpedia.org/resource/Jan_Arnoldus_Schouten","http://dbpedia.org/resource/Mathematics","Mathematics",1883
"http://dbpedia.org/resource/J._V._Uspensky","http://dbpedia.org/resource/Number_theory","Number theory",1883
"http://dbpedia.org/resource/J._V._Uspensky","http://dbpedia.org/resource/Probability_theory","Probability theory",1883
"http://dbpedia.org/resource/Klara_Löbenstein","http://dbpedia.org/resource/Mathematics","Mathematics",1883
"http://dbpedia.org/resource/Włodzimierz_Stożek","http://dbpedia.org/resource/Mathematics","Mathematics",1883
"http://dbpedia.org/resource/D._M._Smith","http://dbpedia.org/resource/Mathematics","Mathematics",1884
"http://dbpedia.org/resource/Georges_Valiron","http://dbpedia.org/resource/Mathematics","Mathematics",1884
"http://dbpedia.org/resource/Dénes_Kőnig","http://dbpedia.org/resource/Mathematics","Mathematics",1884
"http://dbpedia.org/resource/Arnaud_Denjoy","http://dbpedia.org/resource/Mathematics","Mathematics",1884
"http://dbpedia.org/resource/Arthur_Wieferich","http://dbpedia.org/resource/Mathematics","Mathematics",1884
"http://dbpedia.org/resource/Solomon_Lefschetz","http://dbpedia.org/resource/Algebraic_topology","Algebraic topology",1884
"http://dbpedia.org/resource/Władysław_Ślebodziński","http://dbpedia.org/resource/Mathematics","Mathematics",1884
"http://dbpedia.org/resource/Dilly_Knox","http://dbpedia.org/resource/Cryptanalysis","Cryptanalysis",1884
"http://dbpedia.org/resource/Dilly_Knox","http://dbpedia.org/resource/Papyrologist","Papyrologist",1884
"http://dbpedia.org/resource/George_David_Birkhoff","http://dbpedia.org/resource/Mathematics","Mathematics",1884
"http://dbpedia.org/resource/Alfréd_Haar","http://dbpedia.org/resource/Mathematics","Mathematics",1885
"http://dbpedia.org/resource/Andreas_Speiser","http://dbpedia.org/resource/Mathematics","Mathematics",1885
"http://dbpedia.org/resource/Mauro_Picone","http://dbpedia.org/resource/Numerical_analysis","Numerical analysis",1885
"http://dbpedia.org/resource/Mauro_Picone","http://dbpedia.org/resource/Partial_differential_equation","Partial differential equation",1885
"http://dbpedia.org/resource/Mauro_Picone","http://dbpedia.org/resource/Ordinary_differential_equation","Ordinary differential equation",1885
"http://dbpedia.org/resource/Mauro_Picone","http://dbpedia.org/resource/Calculus_of_variation","Calculus of variation",1885
"http://dbpedia.org/resource/Theodor_Kaluza","http://dbpedia.org/resource/Mathematical_physics","Mathematical physics",1885
"http://dbpedia.org/resource/Wilhelm_Blaschke","http://dbpedia.org/resource/Mathematics","Mathematics",1885
"http://dbpedia.org/resource/Niels_Bohr","http://dbpedia.org/resource/Theoretical_physics","Theoretical physics",1885
"http://dbpedia.org/resource/Hermann_Weyl","http://dbpedia.org/resource/Mathematical_physics","Mathematical physics",1885
"http://dbpedia.org/resource/Karlis_Zalts","http://dbpedia.org/resource/Mathematician","Mathematician",1885
"http://dbpedia.org/resource/Niels_Erik_Nørlund","http://dbpedia.org/resource/Mathematics","Mathematics",1885
"http://dbpedia.org/resource/Olga_Tsuberbiller","http://dbpedia.org/resource/Mathematician","Mathematician",1885
"http://dbpedia.org/resource/Roland_Weitzenböck","http://dbpedia.org/resource/Mathematics","Mathematics",1885
"http://dbpedia.org/resource/Robert_König","http://dbpedia.org/resource/Mathematics","Mathematics",1885
